Note,Value
Begin Recording - 16:7:7,
Window 1,
,70
,71
,71
,71
,71
,71
,71
,70
,69
,69
,69
,68
,68
,68
,68
,67
,67
,68
,67
,67
,67
,68
,68
,68
,68
,68
,68
,67
,66
,66
,65
,66
,64
,65
,64
,64
,65
,65
,65
,65
,65
,65
,66
,65
,64
,64
,64
,63
,63
,62
,62
,62
,62
,63
,63
,62
,63
,63
,63
,62
,63
,63
,62
,62
,62
,61
,60
,59
,60
,60
,60
,60
,60
,61
,61
,61
,61
,61
,61
,62
,61
,60
,60
,60
,59
,59
,59
,59
,58
,58
,58
,58
,58
,58
,58
,57
,57
,57
,57
,57
,57
,56
,56
,56
,56
,56
,56
,57
,56
,56
,56
,56
,56
,56
,56
,55
,55
,55
,55
,55
,55
,54
,54
,54
,53
,53
,54
,54
,54
,54
,54
,53
,53
,53
,52
,52
,52
,52
,52
,51
,51
,51
,51
,51
,51
,51
,52
,53
,52
,52
,52
,51
,51
,51
,51
,51
,50
,50
,50
,50
,50
,50
,50
,50
,50
,50
,50
,50
,49
,49
,49
,50
,49
,49
,49
,49
,48
,49
,49
,49
,49
,49
,49
,48
,49
,49
,49
,48
,48
,48
,48
,49
,49
,48
,49
,49
,48
,49
,49
,49
,49
,48
,49
,49
,49
,49
,48
,48
,48
,48
,48
,48
,46
,47
,47
,47
,47
,48
,48
,49
,48
,48
,48
,48
,48
,48
,47
,47
,47
,47
,47
,47
,47
,47
,48
,48
,49
,49
,48
,48
,48
,48
,49
,49
,50
,50
,50
,51
,51
,50
,51
,52
,52
,51
,52
,52
,52
,53
,52
,52
,52
,51
,51
,50
,51
,50
,50
,51
,50
,50
,50
,51
,51
,51
,51
,51
,51
,51
,51
,51
,50
,50
,49
,49
,49
,50
,49
,50
,50
,50
Window 4,
,385
,384
,382
,381
,380
,378
,373
,370
,371
,373
,373
,372
,374
,373
,370
,371
,375
,375
,371
,366
,367
,370
,373
,376
,378
,379
,378
,378
,375
,372
,368
,363
,360
,359
,359
,359
,360
,360
,359
,355
,353
,353
,354
,356
,356
,353
,352
,349
,344
,341
,339
,342
,345
,349
,352
,349
,345
,345
,348
,349
,350
,349
,348
,344
,342
,338
,334
,329
,325
,322
,319
,316
,313
,309
,306
,303
,300
,297
,294
,291
,288
,285
,281
,278
,274
,271
,267
,264
,260
,257
,253
,250
,248
,245
,242
,238
,236
,234
,233
,230
,228
,225
,223
,220
,217
,214
,212
,210
,207
,205
,203
,200
,198
,197
,195
,193
,191
,189
,187
,184
,182
,180
,178
,176
,174
,172
,170
,168
,167
,166
,165
,165
,163
,161
,159
,157
,155
,153
,152
,151
,149
,148
,147
,145
,144
,144
,142
,142
,140
,138
,137
,136
,134
,134
,132
,131
,130
,129
,127
,128
,127
,126
,125
,124
,123
,122
,122
,122
,121
,121
,120
,119
,118
,117
,117
,116
,114
,113
,113
,112
,111
,110
,109
,108
,108
,107
,107
,106
,105
,104
,103
,102
,101
,100
,99
,98
,97
,96
,95
,95
,93
,93
,92
,92
,91
,90
,89
,88
,87
,86
,86
,86
,86
,86
,85
,84
,84
,83
,81
,82
,80
,80
,79
,79
,78
,78
,77
,76
,76
,75
,75
,75
,74
,73
,73
,72
,72
,70
,71
,71
,70
,70
,70
,69
,68
,68
,68
,68
,69
,68
,68
,68
,67
,67
,66
,65
,65
,65
,65
,65
,64
,64
,63
,63
,63
,63
,63
,63
,63
,63
,63
,62
,63
,63
,62
,62
,62
,61
,62
,61
,61
,59
,59
,59
,59
,60
,60
,59
,58
,59
,59
,58
,58
,59
,58
,58
,57
,57
,57
,56
,56
,56
,56
,56
,56
,56
,56
,55
,55
,55
,55
,54
,54
,54
,54
,53
,53
,53
,53
,53
,53
,53
,54
,53
,52
,52
,52
,52
,52
,52
,52
,51
,52
,52
,51
,51
,52
,53
,54
,54
,54
,54
,54
,54
,53
,53
,53
,54
,54
,53
,52
,52
,52
,52
,52
,52
,53
,54
,54
,54
,54
,54
,53
,53
,54
,53
,54
,53
,53
,53
,52
,52
,52
,52
,52
,53
,52
,52
,52
,52
,51
,51
,51
,51
,51
,51
,51
,50
,50
,50
,50
,50
,50
,50
,49
,50
,50
,49
,49
,49
,49
,49
,49
,48
,49
,48
,48
,48
,48
,50
,49
,49
,50
,49
,49
,49
,49
,49
,49
,49
,49
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,48
,47
,47
,47
,47
,47
,47
,48
,47
,47
,47
,47
,48
,47
,48
