Timestamp,Mode,Data
18:17:15.0380,RX,"241 "
18:17:15.1130,RX,"330 "
18:17:15.1500,RX,"338 "
18:17:15.1870,RX,"294"
18:17:15.2270,RX," "
18:17:15.2630,RX,"272 "
18:17:15.3380,RX,"271 "
18:17:15.3770,RX,"290 "
18:17:15.4130,RX,"2"
18:17:15.4500,RX,"65 "
18:17:15.4870,RX,"240 "
18:17:15.5630,RX,"217 "
18:17:15.6000,RX,"192 "
18:17:15.6770,RX,"175 "
18:17:15.7130,RX,"169 "
18:17:15.7500,RX,"166 "
18:17:15.8270,RX,"168 "
18:17:15.9010,RX,"171 "
18:17:15.9370,RX,"16"
18:17:15.9380,RX,"9 "
18:17:15.9770,RX,"168 "
18:17:16.0500,RX,"167 "
18:17:16.1270,RX,"171 "
18:17:16.1620,RX,"1"
18:17:16.1630,RX,"68 "
18:17:16.2010,RX,"173 "
18:17:16.2770,RX,"181 "
18:17:16.3500,RX,"175 "
18:17:16.3870,RX,"169 "
18:17:16.4270,RX,"173 "
18:17:16.5010,RX,"175 "
18:17:16.5380,RX,"170 "
18:17:16.6130,RX,"167 "
18:17:16.6500,RX,"16"
18:17:16.6880,RX,"8 "
18:17:16.7270,RX,"171 "
18:17:16.7630,RX,"174 "
18:17:16.8380,RX,"172 "
18:17:16.8770,RX,"1"
18:17:16.9130,RX,"67 "
18:17:16.9500,RX,"171 "
18:17:16.9870,RX,"167 "
18:17:17.0630,RX,"171 "
18:17:17.1000,RX,"176 "
18:17:17.1770,RX,"176"
18:17:17.1770,RX," "
18:17:17.2130,RX,"176 "
18:17:17.2900,RX,"178 "
18:17:17.3270,RX,"176 "
18:17:17.3630,RX,"17"
18:17:17.4000,RX,"5 "
18:17:17.4380,RX,"177 "
18:17:17.5130,RX,"175 "
18:17:17.5500,RX,"174 "
18:17:17.6270,RX,"173 "
18:17:17.6630,RX,"177 "
18:17:17.7380,RX,"177 "
18:17:17.7770,RX,"182 "
18:17:17.8510,RX,"182 "
18:17:17.8870,RX,"186"
18:17:17.8880,RX," "
18:17:17.9270,RX,"189 "
18:17:18.0000,RX,"186 "
18:17:18.0770,RX,"189 "
18:17:18.1120,RX,"1"
18:17:18.1140,RX,"88 "
18:17:18.1510,RX,"193 "
18:17:18.2270,RX,"180 "
18:17:18.3010,RX,"186 "
18:17:18.3380,RX,"190 "
18:17:18.3770,RX,"183 "
18:17:18.4500,RX,"186 "
18:17:18.5270,RX,"178 "
18:17:18.5630,RX,"186 "
18:17:18.6000,RX,"187"
18:17:18.6380,RX," "
18:17:18.6770,RX,"184 "
18:17:18.7130,RX,"184 "
18:17:18.7880,RX,"182 "
18:17:18.8270,RX,"18"
18:17:18.8630,RX,"8 "
18:17:18.9010,RX,"188 "
18:17:18.9380,RX,"185 "
18:17:19.0130,RX,"184 "
18:17:19.0880,RX,"182 "
18:17:19.1270,RX,"185 "
18:17:19.1630,RX,"187 "
18:17:19.2380,RX,"188 "
18:17:19.2770,RX,"195 "
18:17:19.3510,RX,"19"
18:17:19.3510,RX,"1 "
18:17:19.3880,RX,"189 "
18:17:19.4630,RX,"190 "
18:17:19.5010,RX,"195 "
18:17:19.5770,RX,"190"
18:17:19.5770,RX," "
18:17:19.6130,RX,"191 "
18:17:19.6880,RX,"186 "
18:17:19.7270,RX,"187 "
18:17:19.8010,RX,"195 "
18:17:19.8380,RX,"193 "
18:17:19.9130,RX,"193 "
18:17:19.9520,RX,"194 "
18:17:20.0270,RX,"193 "
18:17:20.0630,RX,"20"
18:17:20.0630,RX,"0 "
18:17:20.1010,RX,"199 "
18:17:20.1770,RX,"203 "
18:17:20.2530,RX,"206 "
18:17:20.2880,RX,"3"
18:17:20.2880,RX,"28 "
18:17:20.3270,RX,"312 "
18:17:20.4010,RX,"316 "
18:17:20.4770,RX,"313 "
18:17:20.5130,RX,"264 "
18:17:20.5500,RX,"246"
18:17:20.5880,RX," "
18:17:20.6270,RX,"270 "
18:17:20.7010,RX,"246 "
18:17:20.7380,RX,"227 "
18:17:20.7770,RX,"21"
18:17:20.8130,RX,"9 "
18:17:20.8510,RX,"211 "
18:17:20.8890,RX,"209 "
18:17:20.9630,RX,"206 "
18:17:21.0380,RX,"204 "
18:17:21.0770,RX,"203 "
18:17:21.1130,RX,"205 "
18:17:21.1880,RX,"206 "
18:17:21.2630,RX,"207 "
18:17:21.3010,RX,"210"
18:17:21.3380,RX," "
18:17:21.3380,RX,"208 "
18:17:21.4130,RX,"211 "
18:17:21.4510,RX,"205 "
18:17:21.5270,RX,"2"
18:17:21.5270,RX,"06 "
18:17:21.5630,RX,"210 "
18:17:21.6380,RX,"208 "
18:17:21.6770,RX,"210 "
18:17:21.7870,RX,"206 "
18:17:21.7890,RX,"207 "
18:17:21.8630,RX,"205 "
18:17:21.9010,RX,"212 "
18:17:21.9770,RX,"204 "
18:17:22.0130,RX,"203"
18:17:22.0510,RX," "
18:17:22.0880,RX,"197 "
18:17:22.1280,RX,"204 "
18:17:22.2010,RX,"204 "
18:17:22.2380,RX,"2"
18:17:22.2380,RX,"01 "
18:17:22.3140,RX,"197 "
18:17:22.3510,RX,"200 "
18:17:22.4270,RX,"207 "
18:17:22.4630,RX,"203 "
18:17:22.5010,RX,"196 "
18:17:22.5780,RX,"191 "
18:17:22.6510,RX,"193 "
18:17:22.6880,RX,"197 "
18:17:22.7270,RX,"19"
18:17:22.7630,RX,"8 "
18:17:22.8010,RX,"197 "
18:17:22.8770,RX,"201 "
18:17:22.9130,RX,"204 "
18:17:22.9500,RX,"2"
18:17:22.9880,RX,"07 "
18:17:23.0270,RX,"200 "
18:17:23.0630,RX,"196 "
18:17:23.1380,RX,"197 "
18:17:23.2130,RX,"190 "
18:17:23.2500,RX,"187 "
18:17:23.2880,RX,"184 "
18:17:23.3630,RX,"179 "
18:17:23.4380,RX,"186 "
18:17:23.4770,RX,"18"
18:17:23.4780,RX,"3 "
18:17:23.5130,RX,"176 "
18:17:23.5880,RX,"176 "
18:17:23.6280,RX,"173 "
18:17:23.7000,RX,"1"
18:17:23.7010,RX,"71 "
18:17:23.7380,RX,"175 "
18:17:23.8130,RX,"168 "
18:17:23.8500,RX,"171 "
18:17:23.9270,RX,"164 "
18:17:23.9630,RX,"167"
18:17:24.0000,RX," "
18:17:24.0380,RX,"164 "
18:17:24.0770,RX,"168 "
18:17:24.1500,RX,"169 "
18:17:24.1880,RX,"16"
18:17:24.2270,RX,"6 "
18:17:24.2630,RX,"175 "
18:17:24.3010,RX,"177 "
18:17:24.3770,RX,"172 "
18:17:24.4130,RX,"171 "
18:17:24.4880,RX,"167 "
18:17:24.5270,RX,"167 "
18:17:24.6010,RX,"175 "
18:17:24.6380,RX,"172 "
18:17:24.6770,RX,"168"
18:17:24.7130,RX," "
18:17:24.7500,RX,"165 "
18:17:24.8270,RX,"172 "
18:17:24.8630,RX,"179 "
18:17:24.9010,RX,"1"
18:17:24.9380,RX,"76 "
18:17:24.9770,RX,"169 "
18:17:25.0880,RX,"171 "
18:17:25.0890,RX,"167 "
18:17:25.1630,RX,"173 "
18:17:25.2010,RX,"166 "
18:17:25.2380,RX,"249 "
18:17:25.3130,RX,"262 "
18:17:25.3900,RX,"235 "
18:17:25.4270,RX,"218"
18:17:25.4270,RX," "
18:17:25.4630,RX,"199 "
18:17:25.5380,RX,"197 "
18:17:25.6140,RX,"192 "
18:17:25.6500,RX,"2"
18:17:25.6540,RX,"09 "
18:17:25.6880,RX,"186 "
18:17:25.7630,RX,"184 "
18:17:25.8380,RX,"177 "
18:17:25.8770,RX,"170 "
18:17:25.9130,RX,"179 "
18:17:25.9880,RX,"170 "
18:17:26.0280,RX,"180 "
18:17:26.1010,RX,"176 "
18:17:26.1380,RX,"17"
18:17:26.1770,RX,"1 "
18:17:26.2140,RX,"176 "
18:17:26.2510,RX,"171 "
18:17:26.3270,RX,"171 "
18:17:26.3630,RX,"1"
18:17:26.4010,RX,"66 "
18:17:26.4380,RX,"170 "
18:17:26.4770,RX,"172 "
18:17:26.5510,RX,"177 "
18:17:26.5880,RX,"175 "
18:17:26.6630,RX,"178"
18:17:26.6630,RX," "
18:17:26.7010,RX,"180 "
18:17:26.7770,RX,"172 "
18:17:26.8130,RX,"172 "
18:17:26.8510,RX,"16"
18:17:26.8880,RX,"6 "
18:17:26.9270,RX,"162 "
18:17:27.0010,RX,"162 "
18:17:27.0380,RX,"163 "
18:17:27.1130,RX,"171 "
18:17:27.1500,RX,"168 "
18:17:27.2270,RX,"167 "
18:17:27.2640,RX,"167 "
18:17:27.3380,RX,"175 "
18:17:27.3780,RX,"172"
18:17:27.3780,RX," "
18:17:27.4140,RX,"174 "
18:17:27.4890,RX,"172 "
18:17:27.5640,RX,"174 "
18:17:27.6000,RX,"17"
18:17:27.6010,RX,"1 "
18:17:27.6390,RX,"173 "
18:17:27.7130,RX,"170 "
18:17:27.7880,RX,"166 "
18:17:27.8270,RX,"165 "
18:17:27.8630,RX,"171 "
18:17:27.9380,RX,"171 "
18:17:28.0130,RX,"171 "
18:17:28.0500,RX,"164 "
18:17:28.0880,RX,"174"
18:17:28.1270,RX," "
18:17:28.1630,RX,"173 "
18:17:28.2010,RX,"171 "
18:17:28.2780,RX,"171 "
18:17:28.3130,RX,"1"
18:17:28.3510,RX,"64 "
18:17:28.3900,RX,"162 "
18:17:28.4270,RX,"164 "
18:17:28.5010,RX,"176 "
18:17:28.5780,RX,"168 "
18:17:28.6130,RX,"164 "
18:17:28.6880,RX,"177 "
18:17:28.7270,RX,"177 "
18:17:28.7630,RX,"184 "
18:17:28.8380,RX,"171"
18:17:28.8390,RX," "
18:17:28.8770,RX,"171 "
18:17:28.9520,RX,"170 "
18:17:28.9880,RX,"166 "
18:17:29.0280,RX,"1"
18:17:29.0640,RX,"71 "
18:17:29.1000,RX,"173 "
18:17:29.1770,RX,"163 "
18:17:29.2130,RX,"173 "
18:17:29.2880,RX,"176 "
18:17:29.3270,RX,"173 "
18:17:29.4010,RX,"164 "
18:17:29.4380,RX,"169 "
18:17:29.5130,RX,"173 "
18:17:29.5500,RX,"16"
18:17:29.5510,RX,"5 "
18:17:29.5880,RX,"165 "
18:17:29.6630,RX,"165 "
18:17:29.7380,RX,"168 "
18:17:29.7780,RX,"1"
18:17:29.7780,RX,"73 "
18:17:29.8130,RX,"177 "
18:17:29.8880,RX,"179 "
18:17:29.9630,RX,"171 "
18:17:30.0010,RX,"179 "
18:17:30.0380,RX,"256"
18:17:30.0780,RX," "
18:17:30.1130,RX,"251 "
18:17:30.1880,RX,"216 "
18:17:30.2280,RX,"218 "
18:17:30.2630,RX,"22"
18:17:30.3010,RX,"0 "
18:17:30.3390,RX,"258 "
18:17:30.3770,RX,"317 "
18:17:30.4500,RX,"261 "
18:17:30.5270,RX,"216 "
18:17:30.5630,RX,"211 "
18:17:30.6010,RX,"189 "
18:17:30.6770,RX,"197 "
18:17:30.7500,RX,"179 "
18:17:30.7880,RX,"168"
18:17:30.7890,RX," "
18:17:30.8260,RX,"167 "
18:17:30.9010,RX,"177 "
18:17:30.9380,RX,"177 "
18:17:31.0130,RX,"17"
18:17:31.0130,RX,"0 "
18:17:31.0500,RX,"171 "
18:17:31.1260,RX,"169 "
18:17:31.1630,RX,"175 "
18:17:31.2390,RX,"180 "
18:17:31.2770,RX,"168 "
18:17:31.3500,RX,"166 "
18:17:31.3880,RX,"167 "
18:17:31.4640,RX,"168 "
18:17:31.5010,RX,"172"
18:17:31.5390,RX," "
18:17:31.5770,RX,"170 "
18:17:31.6130,RX,"173 "
18:17:31.6880,RX,"174 "
18:17:31.7270,RX,"1"
18:17:31.7270,RX,"72 "
18:17:31.7630,RX,"181 "
18:17:31.8390,RX,"175 "
18:17:31.9130,RX,"168 "
18:17:31.9510,RX,"165 "
18:17:31.9880,RX,"169 "
18:17:32.0640,RX,"178 "
18:17:32.1390,RX,"176 "
18:17:32.1770,RX,"178 "
18:17:32.2130,RX,"181"
18:17:32.2500,RX," "
18:17:32.2880,RX,"183 "
18:17:32.3640,RX,"175 "
18:17:32.4010,RX,"169 "
18:17:32.4390,RX,"1"
18:17:32.4770,RX,"72 "
18:17:32.5130,RX,"174 "
18:17:32.5510,RX,"176 "
18:17:32.6270,RX,"176 "
18:17:32.7010,RX,"170 "
18:17:32.7390,RX,"171 "
18:17:32.7770,RX,"167 "
18:17:32.8500,RX,"172 "
18:17:32.9270,RX,"175 "
18:17:32.9640,RX,"16"
18:17:32.9640,RX,"9 "
18:17:33.0010,RX,"172 "
18:17:33.0770,RX,"169 "
18:17:33.1130,RX,"174 "
18:17:33.1880,RX,"1"
18:17:33.1890,RX,"76 "
18:17:33.2270,RX,"175 "
18:17:33.3010,RX,"174 "
18:17:33.3390,RX,"173 "
18:17:33.4130,RX,"169 "
18:17:33.4500,RX,"164"
18:17:33.4880,RX," "
18:17:33.5270,RX,"173 "
18:17:33.5630,RX,"175 "
18:17:33.6770,RX,"173 "
18:17:33.6770,RX,"16"
18:17:33.7130,RX,"9 "
18:17:33.7510,RX,"157 "
18:17:33.8270,RX,"163 "
18:17:33.8640,RX,"162 "
18:17:33.9020,RX,"163 "
18:17:33.9770,RX,"166 "
18:17:34.0130,RX,"161 "
18:17:34.0890,RX,"162 "
18:17:34.1270,RX,"155 "
18:17:34.1640,RX,"159"
18:17:34.2010,RX," "
18:17:34.2390,RX,"156 "
18:17:34.3140,RX,"160 "
18:17:34.3510,RX,"156 "
18:17:34.3880,RX,"16"
18:17:34.4270,RX,"0 "
18:17:34.4640,RX,"171 "
18:17:34.5390,RX,"165 "
18:17:34.5770,RX,"160 "
18:17:34.6510,RX,"171 "
18:17:34.6880,RX,"166 "
18:17:34.7260,RX,"162 "
18:17:34.8010,RX,"158 "
18:17:34.8770,RX,"151 "
18:17:34.9130,RX,"157"
18:17:34.9130,RX," "
18:17:34.9510,RX,"161 "
18:17:35.0270,RX,"161 "
18:17:35.1010,RX,"163 "
18:17:35.1380,RX,"1"
18:17:35.1390,RX,"63 "
18:17:35.1770,RX,"163 "
18:17:35.2510,RX,"230 "
18:17:35.2880,RX,"226 "
18:17:35.3630,RX,"23"
18:17:35.3640,RX,"2 "
18:17:35.4010,RX,"234 "
18:17:35.4770,RX,"226 "
18:17:35.5130,RX,"309 "
18:17:35.5880,RX,"378 "
18:17:35.6270,RX,"38"
18:17:35.6640,RX,"8 "
18:17:35.7010,RX,"287 "
18:17:35.7390,RX,"239 "
18:17:35.8140,RX,"191 "
18:17:35.8510,RX,"1"
18:17:35.8880,RX,"80 "
18:17:35.9270,RX,"188 "
18:17:35.9640,RX,"169 "
18:17:36.0390,RX,"163 "
18:17:36.0770,RX,"175 "
18:17:36.1520,RX,"167"
18:17:36.1520,RX," "
18:17:36.1890,RX,"162 "
18:17:36.2640,RX,"167 "
18:17:36.3010,RX,"163 "
18:17:36.3390,RX,"15"
18:17:36.3770,RX,"7 "
18:17:36.4130,RX,"161 "
18:17:36.4890,RX,"157 "
18:17:36.5270,RX,"162 "
18:17:36.5640,RX,"1"
18:17:36.6010,RX,"60 "
18:17:36.6390,RX,"155 "
18:17:36.7130,RX,"156 "
18:17:36.7510,RX,"154 "
18:17:36.8270,RX,"157 "
18:17:36.8630,RX,"154"
18:17:36.9380,RX," "
18:17:36.9390,RX,"168 "
18:17:36.9770,RX,"163 "
18:17:37.0510,RX,"161 "
18:17:37.0880,RX,"16"
18:17:37.0890,RX,"8 "
18:17:37.1270,RX,"163 "
18:17:37.2010,RX,"165 "
18:17:37.2770,RX,"160 "
18:17:37.3130,RX,"157 "
18:17:37.3510,RX,"159 "
18:17:37.4270,RX,"159 "
18:17:37.5010,RX,"160 "
18:17:37.5390,RX,"156 "
18:17:37.5770,RX,"157"
18:17:37.6150,RX," "
18:17:37.6510,RX,"160 "
18:17:37.6880,RX,"156 "
18:17:37.7640,RX,"161 "
18:17:37.8010,RX,"16"
18:17:37.8380,RX,"1 "
18:17:37.8770,RX,"158 "
18:17:37.9130,RX,"165 "
18:17:37.9920,RX,"168 "
18:17:38.0630,RX,"170 "
18:17:38.1010,RX,"171 "
18:17:38.1380,RX,"175 "
18:17:38.2130,RX,"169 "
18:17:38.2520,RX,"172 "
18:17:38.3270,RX,"182 "
18:17:38.3630,RX,"173 "
18:17:38.4380,RX,"171 "
18:17:38.4770,RX,"166 "
18:17:38.5130,RX,"1"
18:17:38.5510,RX,"72 "
18:17:38.5890,RX,"176 "
18:17:38.6630,RX,"173 "
18:17:38.7010,RX,"173 "
18:17:38.7770,RX,"172 "
18:17:38.8130,RX,"174 "
18:17:38.8890,RX,"172 "
18:17:38.9270,RX,"168 "
18:17:39.0010,RX,"169 "
18:17:39.0380,RX,"17"
18:17:39.0390,RX,"1 "
18:17:39.0770,RX,"172 "
18:17:39.1510,RX,"173 "
18:17:39.2270,RX,"176 "
18:17:39.2630,RX,"1"
18:17:39.2640,RX,"87 "
18:17:39.3010,RX,"176 "
18:17:39.3770,RX,"173 "
18:17:39.4510,RX,"173 "
18:17:39.4890,RX,"172 "
18:17:39.5270,RX,"175 "
18:17:39.6010,RX,"175 "
18:17:39.6770,RX,"171 "
18:17:39.7130,RX,"177 "
18:17:39.7510,RX,"17"
18:17:39.8270,RX,"4 "
18:17:39.8270,RX,"172 "
18:17:39.8640,RX,"175 "
18:17:39.9390,RX,"191 "
18:17:39.9770,RX,"2"
18:17:40.0130,RX,"13 "
18:17:40.0520,RX,"231 "
18:17:40.0890,RX,"261 "
18:17:40.1640,RX,"256 "
18:17:40.2380,RX,"225 "
18:17:40.2770,RX,"303"
18:17:40.2770,RX," "
18:17:40.3130,RX,"317 "
18:17:40.3890,RX,"310 "
18:17:40.4270,RX,"251 "
18:17:40.5010,RX,"23"
18:17:40.5020,RX,"7 "
18:17:40.5390,RX,"216 "
18:17:40.6130,RX,"191 "
18:17:40.6510,RX,"179 "
18:17:40.7270,RX,"180 "
18:17:40.7640,RX,"180 "
18:17:40.8390,RX,"170 "
18:17:40.8770,RX,"173 "
18:17:40.9510,RX,"180 "
18:17:40.9890,RX,"178"
18:17:41.0270,RX," "
18:17:41.0650,RX,"175 "
18:17:41.1010,RX,"168 "
18:17:41.1770,RX,"167 "
18:17:41.2130,RX,"16"
18:17:41.2140,RX,"4 "
18:17:41.2890,RX,"169 "
18:17:41.3270,RX,"162 "
18:17:41.4010,RX,"156 "
18:17:41.4390,RX,"160 "
18:17:41.4770,RX,"157 "
18:17:41.5510,RX,"161 "
18:17:41.6270,RX,"157 "
18:17:41.6630,RX,"155 "
18:17:41.7010,RX,"165"
18:17:41.7390,RX," "
18:17:41.7770,RX,"168 "
18:17:41.8510,RX,"169 "
18:17:41.8890,RX,"163 "
18:17:41.9270,RX,"1"
18:17:41.9640,RX,"66 "
18:17:42.0010,RX,"164 "
18:17:42.0380,RX,"161 "
18:17:42.1130,RX,"162 "
18:17:42.1890,RX,"159 "
18:17:42.2270,RX,"164 "
18:17:42.2630,RX,"169 "
18:17:42.3390,RX,"169 "
18:17:42.4140,RX,"169 "
18:17:42.4520,RX,"16"
18:17:42.4520,RX,"7 "
18:17:42.4880,RX,"171 "
18:17:42.5630,RX,"167 "
18:17:42.6010,RX,"174 "
18:17:42.6770,RX,"1"
18:17:42.6770,RX,"68 "
18:17:42.7130,RX,"161 "
18:17:42.7890,RX,"163 "
18:17:42.8270,RX,"171 "
18:17:42.9010,RX,"173 "
18:17:42.9390,RX,"172 "
18:17:43.0130,RX,"167 "
18:17:43.0520,RX,"163 "
18:17:43.1270,RX,"168 "
18:17:43.1640,RX,"17"
18:17:43.2010,RX,"2 "
18:17:43.2390,RX,"171 "
18:17:43.2770,RX,"171 "
18:17:43.3510,RX,"168 "
18:17:43.3890,RX,"1"
18:17:43.3900,RX,"71 "
18:17:43.4640,RX,"174 "
18:17:43.5010,RX,"178 "
18:17:43.5780,RX,"177 "
18:17:43.6130,RX,"175 "
18:17:43.6520,RX,"175"
18:17:43.6890,RX," "
18:17:43.7270,RX,"175 "
18:17:43.8020,RX,"172 "
18:17:43.8390,RX,"174 "
18:17:43.8770,RX,"17"
18:17:43.9130,RX,"3 "
18:17:43.9520,RX,"173 "
18:17:44.0270,RX,"178 "
18:17:44.0640,RX,"175 "
18:17:44.1390,RX,"179 "
18:17:44.1770,RX,"178 "
18:17:44.2510,RX,"183 "
18:17:44.2890,RX,"180 "
18:17:44.3640,RX,"189 "
18:17:44.4010,RX,"194"
18:17:44.4020,RX," "
18:17:44.4390,RX,"188 "
18:17:44.5150,RX,"189 "
18:17:44.5890,RX,"187 "
18:17:44.6270,RX,"18"
18:17:44.6270,RX,"5 "
18:17:44.6640,RX,"181 "
18:17:44.7390,RX,"178 "
18:17:44.7770,RX,"176 "
18:17:44.8510,RX,"183 "
18:17:44.8890,RX,"179 "
18:17:44.9640,RX,"181 "
18:17:45.0010,RX,"176 "
18:17:45.0770,RX,"182 "
18:17:45.1140,RX,"212"
18:17:45.1510,RX," "
18:17:45.1890,RX,"232 "
18:17:45.2270,RX,"233 "
18:17:45.3010,RX,"245 "
18:17:45.3390,RX,"2"
18:17:45.3770,RX,"59 "
18:17:45.4140,RX,"263 "
18:17:45.4510,RX,"276 "
18:17:45.5270,RX,"308 "
18:17:45.5640,RX,"281 "
18:17:45.6390,RX,"229 "
18:17:45.6770,RX,"205 "
18:17:45.7510,RX,"207 "
18:17:45.7890,RX,"201 "
18:17:45.8270,RX,"19"
18:17:45.8640,RX,"5 "
18:17:45.9010,RX,"193 "
18:17:45.9770,RX,"187 "
18:17:46.0140,RX,"186 "
18:17:46.0510,RX,"1"
18:17:46.0890,RX,"91 "
18:17:46.1270,RX,"189 "
18:17:46.2020,RX,"192 "
18:17:46.2390,RX,"184 "
18:17:46.3130,RX,"190 "
18:17:46.3510,RX,"189 "
18:17:46.3890,RX,"189 "
18:17:46.4640,RX,"182 "
18:17:46.5390,RX,"180 "
18:17:46.5770,RX,"18"
18:17:46.5780,RX,"5 "
18:17:46.6130,RX,"185 "
18:17:46.6890,RX,"181 "
18:17:46.7640,RX,"179 "
18:17:46.8010,RX,"1"
18:17:46.8020,RX,"75 "
18:17:46.8390,RX,"173 "
18:17:46.9140,RX,"171 "
18:17:46.9880,RX,"171 "
18:17:47.0270,RX,"177 "
18:17:47.0640,RX,"180"
18:17:47.1010,RX," "
18:17:47.1390,RX,"177 "
18:17:47.1770,RX,"179 "
18:17:47.2550,RX,"182 "
18:17:47.2880,RX,"18"
18:17:47.3270,RX,"1 "
18:17:47.3640,RX,"177 "
18:17:47.4010,RX,"175 "
18:17:47.4770,RX,"175 "
18:17:47.5520,RX,"176 "
18:17:47.5890,RX,"175 "
18:17:47.6270,RX,"173 "
18:17:47.7010,RX,"175 "
18:17:47.7390,RX,"172 "
18:17:47.8140,RX,"17"
18:17:47.8140,RX,"4 "
18:17:47.8510,RX,"181 "
18:17:47.9270,RX,"173 "
18:17:47.9640,RX,"174 "
18:17:48.0010,RX,"1"
18:17:48.0390,RX,"77 "
18:17:48.0770,RX,"181 "
18:17:48.1510,RX,"175 "
18:17:48.1890,RX,"175 "
18:17:48.2630,RX,"173 "
18:17:48.3010,RX,"178 "
18:17:48.3770,RX,"179 "
18:17:48.4140,RX,"185 "
18:17:48.4890,RX,"184 "
18:17:48.5270,RX,"182"
18:17:48.5640,RX," "
18:17:48.5640,RX,"180 "
18:17:48.6390,RX,"179 "
18:17:48.7140,RX,"171 "
18:17:48.7510,RX,"1"
18:17:48.7520,RX,"70 "
18:17:48.7890,RX,"177 "
18:17:48.8640,RX,"178 "
18:17:48.9390,RX,"178 "
18:17:48.9770,RX,"176 "
18:17:49.0140,RX,"180 "
18:17:49.0890,RX,"183 "
18:17:49.1640,RX,"184 "
18:17:49.2390,RX,"185 "
18:17:49.2400,RX,"18"
18:17:49.2770,RX,"1 "
18:17:49.3140,RX,"181 "
18:17:49.3510,RX,"181 "
18:17:49.4270,RX,"181 "
18:17:49.4640,RX,"1"
18:17:49.5020,RX,"78 "
18:17:49.5380,RX,"180 "
18:17:49.5780,RX,"177 "
18:17:49.6510,RX,"182 "
18:17:49.7270,RX,"177 "
18:17:49.7640,RX,"181 "
