Timestamp,Mode,Data
17:58:56.1910,RX," "
17:58:56.2240,RX,"284 "
17:58:56.2990,RX,"272 "
17:58:56.3410,RX,"264 "
17:58:56.3740,RX,"2"
17:58:56.4110,RX,"69 "
17:58:56.4490,RX,"300 "
17:58:56.5240,RX,"249 "
17:58:56.5610,RX,"229 "
17:58:56.6410,RX,"224 "
17:58:56.6740,RX,"204 "
17:58:56.7120,RX,"210 "
17:58:56.7910,RX,"205 "
17:58:56.8610,RX,"206 "
17:58:56.8980,RX,"21"
17:58:56.8990,RX,"0 "
17:58:56.9410,RX,"219 "
17:58:57.0120,RX,"205 "
17:58:57.0910,RX,"197 "
17:58:57.1230,RX,"2"
17:58:57.1250,RX,"19 "
17:58:57.1620,RX,"207 "
17:58:57.2410,RX,"208 "
17:58:57.3120,RX,"203 "
17:58:57.3490,RX,"201 "
17:58:57.3910,RX,"210"
17:58:57.4240,RX," "
17:58:57.4610,RX,"200 "
17:58:57.4990,RX,"198 "
17:58:57.5750,RX,"203 "
17:58:57.6120,RX,"19"
17:58:57.6490,RX,"7 "
17:58:57.6910,RX,"199 "
17:58:57.7240,RX,"196 "
17:58:57.7990,RX,"205 "
17:58:57.8740,RX,"202 "
17:58:57.9120,RX,"200 "
17:58:57.9490,RX,"197 "
17:58:58.0250,RX,"196 "
17:58:58.0610,RX,"204 "
17:58:58.1410,RX,"206"
17:58:58.1410,RX," "
17:58:58.1740,RX,"200 "
17:58:58.2490,RX,"200 "
17:58:58.3230,RX,"198 "
17:58:58.3240,RX,"20"
17:58:58.3610,RX,"7 "
17:58:58.3990,RX,"202 "
17:58:58.4740,RX,"200 "
17:58:58.5120,RX,"196 "
17:58:58.5920,RX,"199 "
17:58:58.6240,RX,"212 "
17:58:58.6990,RX,"213 "
17:58:58.7410,RX,"215 "
17:58:58.8120,RX,"220 "
17:58:58.8490,RX,"215"
17:58:58.8500,RX," "
17:58:58.8920,RX,"220 "
17:58:58.9610,RX,"218 "
17:58:59.0410,RX,"217 "
17:58:59.0740,RX,"2"
17:58:59.0740,RX,"21 "
17:58:59.1120,RX,"267 "
17:58:59.1910,RX,"268 "
17:58:59.2610,RX,"258 "
17:58:59.2990,RX,"281 "
17:58:59.3410,RX,"291 "
17:58:59.4110,RX,"327 "
17:58:59.4920,RX,"308 "
17:58:59.5240,RX,"282 "
17:58:59.5620,RX,"25"
17:58:59.5990,RX,"5 "
17:58:59.6410,RX,"270 "
17:58:59.6740,RX,"263 "
17:58:59.7490,RX,"250 "
17:58:59.7910,RX,"2"
17:58:59.8240,RX,"35 "
17:58:59.8610,RX,"229 "
17:58:59.8990,RX,"232 "
17:58:59.9740,RX,"228 "
17:59:00.0490,RX,"217 "
17:59:00.0920,RX,"216 "
17:59:00.1240,RX,"207 "
17:59:00.1990,RX,"218 "
17:59:00.2410,RX,"214 "
17:59:00.3110,RX,"21"
17:59:00.3120,RX,"0 "
17:59:00.3500,RX,"209 "
17:59:00.4240,RX,"199 "
17:59:00.4610,RX,"212 "
17:59:00.5410,RX,"213 "
17:59:00.5750,RX,"205 "
17:59:00.6490,RX,"210 "
17:59:00.6910,RX,"201 "
17:59:00.7640,RX,"200 "
17:59:00.7990,RX,"207"
17:59:00.8410,RX," "
17:59:00.8740,RX,"218 "
17:59:00.9120,RX,"215 "
17:59:00.9920,RX,"213 "
17:59:01.0240,RX,"21"
17:59:01.0240,RX,"1 "
17:59:01.0990,RX,"210 "
17:59:01.1410,RX,"214 "
17:59:01.2120,RX,"210 "
17:59:01.2500,RX,"207 "
17:59:01.2920,RX,"205 "
17:59:01.3620,RX,"212 "
17:59:01.4410,RX,"209 "
17:59:01.4750,RX,"216 "
17:59:01.5120,RX,"207"
17:59:01.5490,RX," "
17:59:01.5940,RX,"217 "
17:59:01.6610,RX,"211 "
17:59:01.6990,RX,"205 "
17:59:01.7740,RX,"203 "
17:59:01.8120,RX,"203 "
17:59:01.8500,RX,"197 "
17:59:01.9240,RX,"202 "
17:59:02.0000,RX,"198 "
17:59:02.0410,RX,"194 "
17:59:02.0740,RX,"198 "
17:59:02.1490,RX,"191 "
17:59:02.2250,RX,"200 "
17:59:02.2610,RX,"224"
17:59:02.2620,RX," "
17:59:02.2990,RX,"258 "
17:59:02.3740,RX,"266 "
17:59:02.4120,RX,"248 "
17:59:02.4910,RX,"2"
17:59:02.4910,RX,"43 "
17:59:02.5240,RX,"254 "
17:59:02.5990,RX,"354 "
17:59:02.6410,RX,"373 "
17:59:02.7120,RX,"333 "
17:59:02.7500,RX,"286 "
17:59:02.8240,RX,"234 "
17:59:02.8610,RX,"225 "
17:59:02.9400,RX,"208 "
17:59:02.9750,RX,"20"
17:59:03.0120,RX,"5 "
17:59:03.0500,RX,"209 "
17:59:03.0900,RX,"195 "
17:59:03.1620,RX,"207 "
17:59:03.1990,RX,"2"
17:59:03.2000,RX,"06 "
17:59:03.2740,RX,"202 "
17:59:03.3120,RX,"196 "
17:59:03.3960,RX,"199 "
17:59:03.4240,RX,"197 "
17:59:03.4610,RX,"199 "
17:59:03.5400,RX,"202 "
17:59:03.6120,RX,"207 "
17:59:03.6900,RX,"191 "
17:59:03.6910,RX,"19"
17:59:03.7250,RX,"6 "
17:59:03.7620,RX,"194 "
17:59:03.8400,RX,"210 "
17:59:03.8740,RX,"214 "
17:59:03.9120,RX,"2"
17:59:03.9500,RX,"06 "
17:59:03.9910,RX,"205 "
17:59:04.0240,RX,"205 "
17:59:04.0990,RX,"215 "
17:59:04.1740,RX,"208 "
